client_id,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9,task_10,task_11
5e89b5beed5a9039776d292db45a7158eb702933,False,False,True,False,True,True,True,True,True,True,True
3aa3929065aba563849668818e7e0c1ac263c80f,False,False,True,False,True,True,True,True,True,True,True
671c1c3a094f94839e99e24c091c7928a29de528,False,False,True,False,True,True,True,True,True,True,True
8297caa7db9f8368bc4c7a595aea225daea26866,False,False,True,False,True,True,True,True,True,True,True
7ac07dd8659ad35085891c403d98904ecd7337ae,False,False,True,False,True,True,True,True,True,True,True
af33da68bc1e38c00308f6e3b421078bcfc5b47f,False,False,True,False,True,True,True,True,True,True,True
b70d061560814b7dda117c20bf600cd7332d8f58,True,False,True,False,True,True,True,True,True,True,True
5366c20aaf8da59448719a6ee11505612b609e66,False,False,True,True,True,True,True,True,True,True,True
2fe2593b4a8e7f5594d6f4edfcfc4c45e9dd00ab,False,False,True,True,True,True,True,True,True,True,True
29debb54728b2fc3b66f3029866988101bb4e234,False,False,True,True,True,True,True,True,True,True,True
aaf6e356465e2c2cfcf377fd9b7a88c070c4d14a,True,True,True,False,True,True,True,True,True,True,True
86bfc56d1609a40985b88cd033678532c9dee95a,False,False,True,True,True,True,True,True,True,True,True
ddab8d62797717ea4b459956a7b0c34e9e796e2f,False,False,True,True,True,True,True,True,True,True,True
e7ac1cb9cd3538dbc9c1037705aacabb4c6957c8,True,False,True,False,True,True,True,True,True,True,True
9c91ab4440a5ed8fb4b76b90e58c274e2f7ce25a,False,False,True,True,True,True,True,True,True,True,True
c3fb2fc43e2ae765041b0e9e59b806322ec3e2fa,False,False,True,False,True,True,True,True,True,True,True
6259edbde1db8db1dcd75d06fcf9208d9f997025,False,False,True,True,True,True,True,True,True,True,True
f8ae61b23495f9e22f7344d20e11de5bc2a621ac,True,True,True,False,True,True,True,True,True,True,True
48f755d91c9a45f423bf102ac38494e99fa5a50f,True,True,True,False,True,True,True,True,True,True,True
fd287f6999ccaa14a4d368d26f42e770e98a864d,False,False,True,True,True,True,True,True,True,True,True
113a3ab0c346690d4ff6377af28fb40026570645,False,False,True,False,True,True,True,True,True,True,True
91445a2060e2e1d94a0586fbde23f2152292bd17,True,False,True,False,True,True,True,True,True,True,True
8fc05d0b085dd10b9cba5138e535d6df224f5fce,True,True,True,False,True,True,True,True,True,True,True
d8df48188b9e947cb91bf21421f026f5d3beef40,False,False,True,False,True,True,True,True,True,True,True
3a36db349131e746be281fe2e70cc8da020ceff1,False,False,True,False,True,True,True,True,True,True,True
020133c61837a855533485754ba80bbf4b0b1210,False,False,True,True,True,True,True,True,True,True,True
41bdaff3a5e79819b451636bcc552ece596374b3,False,False,True,True,True,True,True,True,True,True,True
2ee722f90f8195c5443a00138a4c926630390d82,True,True,True,False,True,True,True,True,True,True,True
c66990b672586918c39945048e7f878d2276c459,False,False,True,False,True,True,True,True,True,True,True
47c2f867a218dd0c5d0dfdc4b50d7b343b310860,False,False,True,True,True,True,True,True,True,True,True
3fdd2e48de8cd79ea831e698fed9cc0b7719fdb0,False,False,True,True,True,True,True,True,True,True,True
922a29ac91a3130cac35344c39bd066472fda894,False,False,True,True,True,True,True,True,True,True,True
c0198541b339a27057dd707e71154db389119324,False,False,True,False,True,True,True,True,True,True,True
f1cea51498dc09b146a0979183f6ce8b8682eaff,False,False,True,True,True,True,True,True,True,True,True
93b14db6c3b69941312c17b56f4be5bfdfc78fb0,False,False,True,True,True,True,True,True,True,True,True
5a7dcfbfea858ca3587d0eda399267ddb89d8865,False,False,True,False,True,True,True,True,True,True,True
ceb28ab8841350b00cca5fecee7e56d75805712e,False,False,True,True,True,True,True,True,True,True,True
f660f38beefa22d6fa5a7ac41aa12b8fa909b3c9,True,True,True,False,True,True,True,True,True,True,True
d61efb811356ea9a8693a8cb7f71fe5a9bf3dfa3,False,False,True,True,True,True,True,True,True,True,True
d01099d8233a9ff2d69ce2c92905101d7565a2d3,False,False,True,True,True,True,True,True,True,True,True
da78f840f2283c52ebd6f980081c4f253e25b71d,False,False,True,True,True,True,True,True,True,True,True
b8fc42423f090fef47f364142629afc7e1b7ebb4,False,False,True,False,True,True,True,True,True,True,True
48cfad387fe4e51bf8586189e7946de84bf5f689,False,False,True,True,True,True,True,True,True,True,True
00722693f9502573f75b91e592cd8663c348424e,False,False,True,False,True,True,True,True,True,True,True
dbe2ce0175f45bb0b2270486a2d5a64f749224ca,False,True,True,False,True,True,True,True,True,True,True
9c86eaaac7acfe4d34b9701d82915dfa99f31eaa,True,False,True,True,True,True,True,True,True,True,True
d1cc927c753a836c683b0e174c74ede42cacd6a5,False,False,True,False,True,True,True,True,True,True,True
c944718d1e0e21fbaa0c38719e2d1bc5d96122aa,False,False,True,True,True,True,True,True,True,True,True
596c2d94c8911c2933d2414425c75dbe08074975,False,False,True,True,True,True,True,True,True,True,True
796b27cfc453e6789d7ae7ad2adc546d482650b4,False,False,True,True,True,True,True,True,True,True,True
b98f47c2fc3ff7cf2c37362fbf719958f143639f,False,False,True,False,True,True,True,True,True,True,True
507911a349a91facad61960af55856c6813bfa97,False,False,True,True,True,True,True,True,True,True,True
cc1fd439f3da724b0eb01f4868a514a00bf4a042,False,False,True,True,True,True,True,True,True,True,True
d266da6c9fca62951c47ed626b31a4b31a3218f6,True,False,True,False,True,True,True,True,True,True,True
8742f5e60d5c247fd638ceeed8a9406b9027920a,True,True,True,False,True,True,True,True,True,True,True
3a72411755812f11c039510245ec34797572879e,True,False,True,False,True,True,True,True,True,True,True
b3f8f4ec23bcd6c39f1703ce1b7219119d69a5a1,False,False,True,True,True,True,True,True,True,True,True
38d28fff271ad378feda097d16a7b3a37e9b75ea,False,False,True,True,True,True,True,True,True,True,True
61be083b4ea636172b41876743ba5aa05105d859,False,False,True,False,True,True,True,True,True,True,True
5a5255c405d1e9e1a3d51281dbd3ca0b5948159a,False,False,True,False,True,True,True,True,True,True,True
a5e286f647641b0106e376fb5485901a0792065d,True,False,True,False,True,True,True,True,True,True,True
699eab89aad0a76443188bf6cfc8e5443d61fe66,True,True,True,False,True,True,True,True,True,True,True
fdad95dff69cb015ea3e4e7e508e499dd234e0e2,False,True,True,True,True,True,True,True,True,True,True
daad3fba497661a54fef96ec786bb66b01670023,False,False,False,False,True,True,True,True,True,True,True
c98b6269aea3532ddbd1e41232fb95732a74cf57,False,False,True,True,True,True,True,True,True,True,True
215b97330fe690022e7963195df64be191d6ece0,False,False,True,True,True,True,True,True,True,True,True
28c3e95e52d2f6e4140f61bc5601955c66d10102,False,False,True,True,True,True,True,True,True,True,True
847ecd1668216b9d84d83d71f4db0355b76bb548,True,True,True,False,True,True,True,True,True,True,True
aa4be4a6c75c0cd48cdb25c3ea886f929d6f4225,False,False,True,False,True,True,True,True,True,True,True
82f730ae587c36e43f7ddda1be0e5bffab551a2c,True,False,True,True,True,True,True,True,True,True,True
718873723e8869251a652d6e4127ac0a48c9a5e2,False,False,False,True,True,True,True,True,True,True,True
b6d62e07156fe87729efed968b90159b6655b258,False,False,True,False,True,True,True,True,True,True,True
34f9ad435392004258172ab4f716c6862b41c497,True,False,True,False,True,True,True,True,True,True,True
e70b0743f095dfae4d9eea4012f8c74a6d980d46,False,True,True,True,True,True,True,True,True,True,True
08373d8b5ca57e9162c5c725746eef1fcc023cea,False,False,True,False,True,True,True,True,True,True,True
95344534d1bc07926203b0c300982f964ee898aa,False,False,False,True,True,True,True,True,True,True,True
d8db6fc007b99f73161456448a4c0cf9d692d5a8,False,False,True,False,True,True,True,True,True,True,True
2513f77c9c606fc6099fbbe66200551a7f9ad4c9,False,False,True,True,True,True,True,True,True,True,True
2b6e2af4b215d16afe4b6e0f1b0e68309eb5289d,True,False,True,False,True,True,True,True,True,True,True
da46bd7d9b6dff7be04701c8ef6fa5f7850d7e12,True,True,True,False,True,True,True,True,True,True,True
274f7db503e432a00cb1e52af30b36976d8c99e5,True,False,True,False,True,True,True,True,True,True,True
2803ece261c4a71e888ab4c1fba3da8cbbb5f5b6,False,False,True,False,True,True,True,True,True,True,True
d1dd74afcffa08d5ab631cb6bd98ccc7b2b4714b,False,False,True,True,True,True,True,True,True,True,True
3345e21ec4fd731e6f648e6f2bd30fafdaa9f111,True,False,True,False,True,True,True,True,True,True,True
25b465548708891e9a287e5b8a78baa31fce37ff,False,False,False,True,True,True,True,True,True,True,True
19464197ae8bbb2cd24140be93186f6ef4506c83,False,False,True,True,True,True,True,True,True,True,True
19209fcc0e79b2e2ccd4a28d02036b64722b1c1d,False,False,True,False,True,True,True,True,True,True,True
c07b11df4b8b6f706f8be8cdecbaf08bae1ede87,False,False,True,True,True,True,True,True,True,True,True
d9d59449b1c133ad6bc1e37713e2350cdadb6823,True,False,True,True,True,True,True,True,True,True,True
25505f37c65bdd2ea2108d7c5c3f745cfe086799,False,False,True,True,True,True,True,True,True,True,True
76915d374c0c7442578bf0388a1ed425928b0fa5,True,True,True,False,True,True,True,True,True,True,True
e35c7e07fd1e8fe1409878162a4f963eb066e0f0,False,False,True,False,True,True,True,True,True,True,True
3db357fb3eb360106fd5b545869daf11d3193940,True,False,True,False,True,True,True,True,True,True,True
81f2794685b73b64c760cb0059d263a233b86682,False,False,True,False,True,True,True,True,True,True,True
4448d5c889a71c8ff4474e6f535c437a4ebf0e90,False,False,True,False,True,True,True,True,True,True,True
4d02c9f4df32e04ce1acdb381bc553dff04f00a2,False,False,True,True,True,True,True,True,True,True,True
793200ed8add0efff0011995077d29a29442e7e4,False,False,True,True,True,True,True,True,True,True,True
8848db58efdee0dc1b1f011e4aef636784fa553a,False,False,True,False,True,True,True,True,True,True,True
129d6dcd9d39b5ba915e94e34e03ee250942b409,False,False,False,True,True,True,True,True,True,True,True
bf30392214694af6280c87d82d5f3365ea1daeba,False,False,True,True,True,True,True,True,True,True,True
e0d768965c779b061f154ac848a53fdc945f7269,False,False,True,True,True,True,True,True,True,True,True
e798472f23a72d28fdc8f284d9eb845e79d44b61,False,False,True,True,True,True,True,True,True,True,True
6195a7eb7bd48be60ec83f720f7cc8216d1b9b07,False,False,True,False,True,True,True,True,True,True,True
15bac322f51bd050928b4806368b47f878d9816d,False,False,True,False,True,True,True,True,True,True,True
a52022673c56841df12d423b40c0bd9ef3da1d7b,False,False,True,True,True,True,True,True,True,True,True
304fe7f3ba8c7e7802b885d86a6fea2176f768cb,False,False,True,True,True,True,True,True,True,True,True
280a6da40fd92f07f8c1ec917f937e0e3a844741,False,False,True,True,True,True,True,True,True,True,True
00e82521196c89c037ee66f1b15b87aeef21382f,True,True,True,False,True,True,True,True,True,True,True
f57dffe02acf7e659c04166dac24914b8fdc9df2,True,False,True,False,True,True,True,True,True,True,True
59c13df6a97c7f695b2e9f4c5c9a7f3ba67c8e6d,True,False,True,False,True,True,True,True,True,True,True
62431a9cde4c2675dcd5fb2329d2c78020a9269c,False,False,True,True,True,True,True,True,True,True,True
0ff99f678db51b46e60047dc042cb06d20875eef,False,False,True,True,True,True,True,True,True,True,True
6ac86b5a20d982da3971bb4ba6a3fb568cd67cc2,False,False,True,False,True,True,True,True,True,True,True
812207f2d57811ef20d9ba796a72cbcbc5e39b06,False,False,True,False,True,True,True,True,True,True,True
59cf895384464e899fca250ad29b43f0eec5b3b6,False,False,True,True,True,True,True,True,True,True,True
07b8b81569ca73c96f17e47bb8bcbb95418d6008,False,False,True,True,True,True,True,True,True,True,True
5a89983d0f7bd5a7919c73019f2a47e985051c46,False,True,True,False,True,True,True,True,True,True,True
10f2339a711dbef6073927264b191e6d85a6684c,False,True,True,True,True,True,True,True,True,True,True
97ff853bec190604a66593042352a83cd1b0af93,False,False,True,True,True,True,True,True,True,True,True
33c08219d072a2f9e85682407f047d2f8c6c7ecb,True,False,True,False,True,True,True,True,True,True,True
34a1f0182a439f2d6dd8b8e0982b8367333ed17b,False,False,True,True,True,True,True,True,True,True,True
80df110311471c3eb3c89a3b62713c6e2003901e,False,False,True,True,True,True,True,True,True,True,True
30e8b0225ba5467de07ac92451e99c8eb4d4bba6,False,False,True,True,True,True,True,True,True,True,True
fd98801ee959debe52b11088e1b63eb46f2d33e9,True,False,True,False,True,True,True,True,True,True,True
bc37941da0ba2f32642a735d8cc0a2ebc49bfb55,False,False,True,True,True,True,True,True,True,True,True
a47b7c72c6869993b41551fbf6cff22fd989d7cf,False,False,False,True,True,True,True,True,True,True,True
99162684f8c47892b24b9008837c84bdf9a44153,False,True,True,True,True,True,True,True,True,True,True
af5420e87ec01adfb37e9b858ffbfde35c221c1b,False,True,True,True,True,True,True,True,True,True,True
5ed73c2739f361c30d8c919ad697738027cb0e64,True,True,True,False,True,True,True,True,True,True,True
31423fba4330db6f1353cd67f93f431f726fd29f,True,True,True,False,True,True,True,True,True,True,True
e995a1ced2af41062e2225e0731e3bd6e41531ae,True,True,True,False,True,True,True,True,True,True,True
4b62b5b4aba9edc5765693eb6e0f5eefb6eb8c3b,True,False,True,False,True,True,True,True,True,True,True
5396552790f30463a6b25f75e52d659102045a65,True,True,True,False,True,True,True,True,True,True,True
cd532ffcdd4d3f7bc4eaab1fda449c90cb846948,True,True,True,False,True,True,True,True,True,True,True
5858c4284f20cc3e269bb9a2688b0fa18b4bec7a,True,False,True,True,True,True,True,True,True,True,True
e42cef8b79ee526bcd9227779ceb75d6a671c8d6,False,False,True,True,True,True,True,True,True,True,True
5615775071e5e7776ad49ce2b1f0276c6664fc4a,False,False,True,False,True,True,True,True,True,True,True
ef8b93a08fa24ef1dbe0a327fc83dec12fd9320c,True,True,True,False,True,True,True,True,True,True,True
304dabbc1bdfd6cfdc7728b6a9e2b3e3c13eab62,False,False,True,True,True,True,True,True,True,True,True
519fa30ae672c0c64f131eaca7ab304f2b3b6757,False,False,True,False,True,True,True,True,True,True,True
84f58bdba63b9e5963aa43e54218ede341750af7,True,True,True,False,True,True,True,True,True,True,True
bc611c1727fdba7b577f7469988b49b6704c0ef9,True,True,True,False,True,True,True,True,True,True,True
d55a7a3c511479b801ef3c255ca8f5dc67adef59,False,False,False,False,True,True,True,True,True,True,True
46e1535e8c44f9d8cb59c5f4956689e5e18f4ecd,False,False,True,True,True,True,True,True,True,True,True
5c565936f00a9cb08bf6261465fe7c25b1eab2d0,True,False,True,False,True,True,True,True,True,True,True
b25fb5f11078161f2e452e838944f9cbdebbcf61,True,True,True,False,True,True,True,True,True,True,True
f12c41885ca9c3eadf1d5a88137215be773c6104,False,False,True,True,True,True,True,True,True,True,True
93184988ef08109ba2c7272fa953d5dbb9be9c40,False,False,True,False,True,True,True,True,True,True,True
ed926b1e16a6798e44677dd899b065096ecc3c0a,False,False,True,True,True,True,True,True,True,True,True
17a128d8e57ff386469d14eabdf26dd7d85e814f,False,False,True,False,True,True,True,True,True,True,True
e9c0f8853defb5c06b2e364844df7c40836a8e80,False,False,True,True,True,True,True,True,True,True,True
428fa02ac8a4a232dc36d5df585a78d67383856d,True,False,True,False,True,True,True,True,True,True,True
cfc639b8ab8f0d65b49c40a5b79c3cca01325318,False,False,True,False,True,True,True,True,True,True,True
c16002be9c1269a9ed0be34e237f04284d11b04d,False,False,True,False,True,True,True,True,True,True,True
768eb8cacd13bf29d504984b866a6e9653df72ae,False,False,True,False,True,True,True,True,True,True,True
3ca1983eb603d1f0f7ba380ed4652d7a4388fe44,False,True,True,False,True,True,True,True,True,True,True
c61639dd4ecf401eed4eb3fc79f37593dafdbe05,False,False,False,True,True,True,True,True,True,True,True
b50bd04719bbe8dc418e6b5de6baf131844155ce,False,False,True,True,True,True,True,True,True,True,True
58698c4eb2d01ebe27d89399eb9673ac703a64d1,False,False,False,True,True,True,True,True,True,True,True
da45d1edf89261bff270f9ab7606f312ac764a4c,True,True,True,False,True,True,True,True,True,True,True
c68a0e8787e0b8f845c3f21d7ac6c24f6beb4db2,False,True,True,True,True,True,True,True,True,True,True
a445ab6c28b4e359d9fdf8d4318a40d1c1b8a58e,False,False,True,False,True,True,True,True,True,True,True
15ac81024875c324b384662b01acdef2fa3a5780,False,True,True,False,True,True,True,True,True,True,True
9f431d1af73ccc9a43b0f0398ee219f9dd5f02ec,False,False,False,True,True,True,True,True,True,True,True
cb1699f7ba6364458ceb907a932af13a3ea464f0,False,False,True,True,True,True,True,True,True,True,True
f94dfcf1d64bdcb8dcb1f39b4d1ddf5899c58bd9,True,False,True,False,True,True,True,True,True,True,True
505b95bcb35a8fa3254d29b94aff322ddfe5e359,False,False,True,True,True,True,True,True,True,True,True
b50a490a4295fdbbfc683c5b073fb3593bab5dd2,False,False,True,True,True,True,True,True,True,True,True
e0f0de55cca519cbb15d54fda7d62f01858a2e16,False,False,True,False,True,True,True,True,True,True,True
b8e6fd281f415280c94d5853e0887ba7ccee7e28,False,False,True,False,True,True,True,True,True,True,True
6ca04a008546947097fe327495cdf77f4c07d803,True,False,True,False,True,True,True,True,True,True,True
7c70b5c1d25bb5f844233271974ca54f5d974668,False,False,True,True,True,True,True,True,True,True,True
40b6e81337909e1ef27cc1183a90cf9e964b361a,False,False,True,True,True,True,True,True,True,True,True
6e8137ace3c3290fa03c10808262404a1fcaa15f,False,False,True,True,True,True,True,True,True,True,True
4cfeb63dc7fae838d6d06757ce9086d0322bf0fc,False,False,True,False,True,True,True,True,True,True,True
